id,city,state,city_state,address,geoid,county,county_state,zip,lookup_id,name,type,years,open_year,opened,2020_income_per_capita_employees,2020_all_employees,2020_all_annual_income
7260,Saline,Michigan,"Saline, Michigan","8777 Platt Rd, Saline, MI 48176",26091,Lenawee County,"Lenawee County, Michigan",48176,S26091,Clinic Pharmacy,Pharmacy,5,2017,4/10/2017,2602.26,22865,878660
424,Clanton,Alabama,"Clanton, Alabama","1415 7th St S, Clanton, AL 35045",01021,Chilton County,"Chilton County, Alabama",35045,S01021,Walmart Supercenter,Supercenter,40,1982,8/3/1982,2602.64,7757,298044
3271,Calera,Alabama,"Calera, Alabama","5100 Highway 31, Calera, AL 35040",01021,Chilton County,"Chilton County, Alabama",35040,S01021,Walmart Supercenter,Supercenter,21,2001,6/20/2001,2602.64,7757,298044
2159,Olean,New York,"Olean, New York","1869 Plaza Dr, Olean, NY 14760",36009,Cattaraugus County,"Cattaraugus County, New York",14760,S36009,Walmart Supercenter,Supercenter,27,1995,7/25/1995,2603.93,20505,787463
2164,Springville,New York,"Springville, New York","317 S Cascade Dr, Springville, NY 14141",36009,Cattaraugus County,"Cattaraugus County, New York",14141,S36009,Walmart Supercenter,Supercenter,27,1995,4/26/1995,2603.93,20505,787463
1238,Fayetteville,North Carolina,"Fayetteville, North Carolina","1550 Skibo Rd, Fayetteville, NC 28303",37051,Cumberland County,"Cumberland County, North Carolina",28303,S37051,Walmart Supercenter,Supercenter,34,1988,12/31/1988,2604.70,93261,3580489
1261,Fayetteville,North Carolina,"Fayetteville, North Carolina","4601 Ramsey St, Fayetteville, NC 28311",37051,Cumberland County,"Cumberland County, North Carolina",28311,S37051,Walmart Supercenter,Supercenter,34,1988,12/31/1988,2604.70,93261,3580489
1312,Spring Lake,North Carolina,"Spring Lake, North Carolina","670 Lillington Hwy, Spring Lake, NC 28390",37051,Cumberland County,"Cumberland County, North Carolina",28390,S37051,Walmart Supercenter,Supercenter,33,1989,6/29/1989,2604.70,93261,3580489
2929,Hope Mills,North Carolina,"Hope Mills, North Carolina","3030 N Main St, Hope Mills, NC 28348",37051,Cumberland County,"Cumberland County, North Carolina",28348,S37051,Walmart Supercenter,Supercenter,21,2001,2/28/2001,2604.70,93261,3580489
3595,Fayetteville,North Carolina,"Fayetteville, North Carolina","7701 S Raeford Rd, Fayetteville, NC 28304",37051,Cumberland County,"Cumberland County, North Carolina",28304,S37051,Walmart Supercenter,Supercenter,20,2002,7/17/2002,2604.70,93261,3580489
3411,Fayetteville,North Carolina,"Fayetteville, North Carolina","8660 Cliffdale Road, Fayetteville, NC 28314",37051,Cumberland County,"Cumberland County, North Carolina",28314,S37051,Neighborhood Market,Neighborhood Market,7,2015,9/9/2015,2604.70,93261,3580489
3600,Fayetteville,North Carolina,"Fayetteville, North Carolina","970 Strickland Bridge Road, Fayetteville, NC 28304",37051,Cumberland County,"Cumberland County, North Carolina",28304,S37051,Neighborhood Market,Neighborhood Market,7,2015,1/7/2015,2604.70,93261,3580489
3456,Hope Mills,North Carolina,"Hope Mills, North Carolina","4220 Legion Road, Hope Mills, NC 28348",37051,Cumberland County,"Cumberland County, North Carolina",28348,S37051,Neighborhood Market,Neighborhood Market,5,2017,1/25/2017,2604.70,93261,3580489
113,Chickasha,Oklahoma,"Chickasha, Oklahoma","2001 S 1st St, Chickasha, OK 73018",40051,Grady County,"Grady County, Oklahoma",73018,S40051,Walmart Supercenter,Supercenter,47,1975,7/1/1975,2606.65,11311,433929
1003,Plano,Illinois,"Plano, Illinois","6800 W Us Highway 34, Plano, IL 60545",17093,Kendall County,"Kendall County, Illinois",60545,S17093,Walmart Supercenter,Supercenter,35,1987,2/3/1987,2607.32,24083,923669
2956,Shorewood,Illinois,"Shorewood, Illinois","1401 Il Route 59, Shorewood, IL 60431",17093,Kendall County,"Kendall County, Illinois",60431,S17093,Walmart Supercenter,Supercenter,18,2004,9/15/2004,2607.32,24083,923669
5038,Plainfield,Illinois,"Plainfield, Illinois","12690 S Route 59, Plainfield, IL 60585",17093,Kendall County,"Kendall County, Illinois",60585,S17093,Walmart Supercenter,Supercenter,18,2004,8/25/2004,2607.32,24083,923669
1806,Gloversville,New York,"Gloversville, New York","329 S Kingsboro Ave Ext, Gloversville, NY 12078",36035,Fulton County,"Fulton County, New York",12078,S36035,Walmart Supercenter,Supercenter,30,1992,8/4/1992,2607.73,13957,535217
2146,Amsterdam,New York,"Amsterdam, New York","101 Sanford Farms Shopping Ctr, Amsterdam, NY 12010",36035,Fulton County,"Fulton County, New York",12010,S36035,Walmart Supercenter,Supercenter,28,1994,9/27/1994,2607.73,13957,535217
3607,Albion,New York,"Albion, New York","13858 State Route 31, Albion, NY 14411",36073,Orleans County,"Orleans County, New York",14411,S36073,Walmart Supercenter,Supercenter,16,2006,6/14/2006,2608.19,7565,290048
624,Newberry,South Carolina,"Newberry, South Carolina","2812 Main St, Newberry, SC 29108",45071,Newberry County,"Newberry County, South Carolina",29108,S45071,Walmart Supercenter,Supercenter,41,1981,7/4/1981,2608.97,12739,488277
2992,Painted Post,New York,"Painted Post, New York","3217 Silverback Ln, Painted Post, NY 14870",36097,Schuyler County,"Schuyler County, New York",14870,S36097,Walmart Supercenter,Supercenter,21,2001,9/19/2001,2610.85,3600,137886
3221,Watkins Glen,New York,"Watkins Glen, New York","515 E 4th St, Watkins Glen, NY 14891",36097,Schuyler County,"Schuyler County, New York",14891,S36097,Walmart Supercenter,Supercenter,19,2003,3/19/2003,2610.85,3600,137886
2647,Woodstock,Virginia,"Woodstock, Virginia","461 W Reservoir Rd, Woodstock, VA 22664",51171,Shenandoah County,"Shenandoah County, Virginia",22664,S51171,Walmart Supercenter,Supercenter,23,1999,1/27/1999,2611.68,12183,466482
1809,Jonesville,Michigan,"Jonesville, Michigan","701 Olds St, Jonesville, MI 49250",26059,Hillsdale County,"Hillsdale County, Michigan",49250,S26059,Walmart Supercenter,Supercenter,30,1992,9/30/1992,2612.75,10469,400689
2654,Tompkinsville,Kentucky,"Tompkinsville, Kentucky","1650 Edmonton Rd, Tompkinsville, KY 42167",21057,Cumberland County,"Cumberland County, Kentucky",42167,S21057,Walmart Supercenter,Supercenter,23,1999,1/27/1999,2613.82,1100,42084
634,Camden,South Carolina,"Camden, South Carolina","2240 W Dekalb St, Camden, SC 29020",45055,Kershaw County,"Kershaw County, South Carolina",29020,S45055,Walmart Supercenter,Supercenter,41,1981,7/4/1981,2614.01,15191,581138
2780,Caldwell,Idaho,"Caldwell, Idaho","5108 Cleveland Blvd, Caldwell, ID 83607",16027,Canyon County,"Canyon County, Idaho",83607,S16027,Walmart Supercenter,Supercenter,22,2000,8/16/2000,2615.17,61203,2340309
2781,Nampa,Idaho,"Nampa, Idaho","2100 12th Ave Rd, Nampa, ID 83686",16027,Canyon County,"Canyon County, Idaho",83686,S16027,Walmart Supercenter,Supercenter,22,2000,8/16/2000,2615.17,61203,2340309
4180,Nampa,Idaho,"Nampa, Idaho","175 S Middleton Rd, Nampa, ID 83651",16027,Canyon County,"Canyon County, Idaho",83651,S16027,Neighborhood Market,Neighborhood Market,8,2014,7/16/2014,2615.17,61203,2340309
4494,Caldwell,Idaho,"Caldwell, Idaho","622 E. Ustick Road, Caldwell, ID 83605",16027,Canyon County,"Canyon County, Idaho",83605,S16027,Neighborhood Market,Neighborhood Market,6,2016,8/31/2016,2615.17,61203,2340309
924,Sterling,Colorado,"Sterling, Colorado","1510 W Main St, Sterling, CO 80751",08075,Logan County,"Logan County, Colorado",80751,S08075,Walmart Supercenter,Supercenter,36,1986,3/11/1986,2615.72,5064,193599
1995,Chubbuck,Idaho,"Chubbuck, Idaho","4240 Yellowstone Ave, Chubbuck, ID 83202",16005,Bannock County,"Bannock County, Idaho",83202,S16005,Walmart Supercenter,Supercenter,29,1993,8/31/1993,2616.00,25799,986200
1288,Roxboro,North Carolina,"Roxboro, North Carolina","1049 Durham Rd Ste A, Roxboro, NC 27573",37145,Person County,"Person County, North Carolina",27573,S37145,Walmart Supercenter,Supercenter,33,1989,4/3/1989,2616.25,8352,319235
2784,Beatrice,Nebraska,"Beatrice, Nebraska","3620 N 6th St, Beatrice, NE 68310",31067,Gage County,"Gage County, Nebraska",68310,S31067,Walmart Supercenter,Supercenter,22,2000,1/26/2000,2617.33,6963,266034
697,Ocala,Florida,"Ocala, Florida","2600 Sw 19th Avenue Rd, Ocala, FL 34471",12083,Marion County,"Marion County, Florida",34471,S12083,Walmart Supercenter,Supercenter,38,1984,10/16/1984,2617.55,90111,3442572
960,Dunnellon,Florida,"Dunnellon, Florida","11012 No. Williams St, Dunnellon, FL 34432",12083,Marion County,"Marion County, Florida",34432,S12083,Walmart Supercenter,Supercenter,36,1986,9/9/1986,2617.55,90111,3442572
1847,Ocala,Florida,"Ocala, Florida","4980 E Silver Springs Blvd, Ocala, FL 34470",12083,Marion County,"Marion County, Florida",34470,S12083,Walmart Supercenter,Supercenter,30,1992,9/30/1992,2617.55,90111,3442572
2843,Summerfield,Florida,"Summerfield, Florida","17961 S Us Highway 441, Summerfield, FL 34491",12083,Marion County,"Marion County, Florida",34491,S12083,Walmart Supercenter,Supercenter,22,2000,6/14/2000,2617.55,90111,3442572
5326,Ocala,Florida,"Ocala, Florida","9570 Sw Highway 200, Ocala, FL 34481",12083,Marion County,"Marion County, Florida",34481,S12083,Walmart Supercenter,Supercenter,18,2004,10/20/2004,2617.55,90111,3442572
4262,The Villages,Florida,"The Villages, Florida","4085 Wedgewood Ln, The Villages, FL 32162",12083,Marion County,"Marion County, Florida",32162,S12083,Walmart Supercenter,Supercenter,15,2007,1/19/2007,2617.55,90111,3442572
4368,Ocala,Florida,"Ocala, Florida","34 Bahia Ave, Ocala, FL 34472",12083,Marion County,"Marion County, Florida",34472,S12083,Walmart Supercenter,Supercenter,9,2013,7/17/2013,2617.55,90111,3442572
4434,Ocala,Florida,"Ocala, Florida","7855 Sw Hwy 200, Ocala, FL 34476",12083,Marion County,"Marion County, Florida",34476,S12083,Neighborhood Market,Neighborhood Market,6,2016,8/3/2016,2617.55,90111,3442572
198,Salem,Illinois,"Salem, Illinois","1870 W Main St, Salem, IL 62881",17121,Marion County,"Marion County, Illinois",62881,S17121,Walmart Supercenter,Supercenter,45,1977,7/1/1977,2618.42,10843,414105
178,Alva,Oklahoma,"Alva, Oklahoma","914 E Oklahoma Blvd, Alva, OK 73717",40003,Alfalfa County,"Alfalfa County, Oklahoma",73717,S40003,Walmart Supercenter,Supercenter,45,1977,11/1/1977,2618.78,899,34329
959,Bushnell,Florida,"Bushnell, Florida","2163 W C 48, Bushnell, FL 33513",12119,Sumter County,"Sumter County, Florida",33513,S12119,Walmart Supercenter,Supercenter,36,1986,9/9/1986,2619.25,27829,1062480
4565,The Villages,Florida,"The Villages, Florida","270 Heald Way, The Villages, FL 32163",12119,Sumter County,"Sumter County, Florida",32163,S12119,Neighborhood Market,Neighborhood Market,5,2017,10/4/2017,2619.25,27829,1062480
3260,Ephrata,Washington,"Ephrata, Washington","1399 Nat Washington Way, Ephrata, WA 98823",53017,Douglas County,"Douglas County, Washington",98823,S53017,Walmart Supercenter,Supercenter,21,2001,8/22/2001,2619.67,8055,307482
2358,Alpena,Michigan,"Alpena, Michigan","1180 M 32 W, Alpena, MI 49707",26007,Alpena County,"Alpena County, Michigan",49707,S26007,Walmart Supercenter,Supercenter,27,1995,12/30/1995,2621.02,9832,375121
4247,Havre,Montana,"Havre, Montana","3510 Us Highway 2 W, Havre, MT 59501",30041,Hill County,"Hill County, Montana",59501,S30041,Walmart Supercenter,Supercenter,15,2007,1/19/2007,2623.32,4741,180725
1271,Meridian,Mississippi,"Meridian, Mississippi","2400 Highway 19 N, Meridian, MS 39307",28075,Lauderdale County,"Lauderdale County, Mississippi",39307,S28075,Walmart Supercenter,Supercenter,33,1989,2/2/1989,2623.74,29133,1110363
1007,Richland Center,Wisconsin,"Richland Center, Wisconsin","2401 Us Hwy 14 E, Richland Center, WI 53581",55103,Richland County,"Richland County, Wisconsin",53581,S55103,Walmart Supercenter,Supercenter,35,1987,2/3/1987,2624.56,4563,173858
5861,Warrenton,Oregon,"Warrenton, Oregon","1791 Se Ensign Lane, Warrenton, OR 97146",41007,Clatsop County,"Clatsop County, Oregon",97146,S41007,Walmart Supercenter,Supercenter,4,2018,6/13/2018,2625.09,15435,587980
1148,Wichita Falls,Texas,"Wichita Falls, Texas","3130 Lawrence Rd, Wichita Falls, TX 76308",48009,Archer County,"Archer County, Texas",76308,S48009,Walmart Supercenter,Supercenter,34,1988,11/1/1988,2625.24,1100,41901
712,Scottsboro,Alabama,"Scottsboro, Alabama","24833 John T Reid Pkwy, Scottsboro, AL 35768",01071,Jackson County,"Jackson County, Alabama",35768,S01071,Walmart Supercenter,Supercenter,41,1981,7/4/1981,2626.14,12308,468673
4209,Nebraska City,Nebraska,"Nebraska City, Nebraska","2101 S 11th St, Nebraska City, NE 68410",31131,Otoe County,"Otoe County, Nebraska",68410,S31131,Walmart Supercenter,Supercenter,15,2007,1/19/2007,2627.69,4673,177837
543,Opelousas,Louisiana,"Opelousas, Louisiana","1629 E Cresswell Ln, Opelousas, LA 70570",22097,St. Landry Parish,"St. Landry Parish, Louisiana",70570,S22097,Walmart Supercenter,Supercenter,39,1983,6/7/1983,2628.28,21300,810416
5125,Opelousas,Louisiana,"Opelousas, Louisiana","2310 S Union Street, Opelousas, LA 70570",22097,St. Landry Parish,"St. Landry Parish, Louisiana",70570,S22097,Neighborhood Market,Neighborhood Market,6,2016,1/20/2016,2628.28,21300,810416
3233,Bemidji,Minnesota,"Bemidji, Minnesota","2025 Paul Bunyan Dr Nw, Bemidji, MN 56601",27007,Beltrami County,"Beltrami County, Minnesota",56601,S27007,Walmart Supercenter,Supercenter,20,2002,2/20/2002,2629.17,15555,591632
91,Forrest City,Arkansas,"Forrest City, Arkansas","205 Deadrick Rd, Forrest City, AR 72335",05077,Lee County,"Lee County, Arkansas",72335,S05077,Walmart Supercenter,Supercenter,48,1974,9/1/1974,2629.71,889,33806
1568,Hermitage,Pennsylvania,"Hermitage, Pennsylvania","1275 N Hermitage Rd, Hermitage, PA 16148",42085,Mercer County,"Mercer County, Pennsylvania",16148,S42085,Walmart Supercenter,Supercenter,31,1991,11/5/1991,2630.28,43729,1662522
664,Hays,Kansas,"Hays, Kansas","4301 Vine St, Hays, KS 67601",20051,Ellis County,"Ellis County, Kansas",67601,S20051,Walmart Supercenter,Supercenter,38,1984,10/30/1984,2630.45,12362,469957
1225,Orange Park,Florida,"Orange Park, Florida","899 Blanding Blvd, Orange Park, FL 32065",12019,Clay County,"Clay County, Florida",32065,S12019,Walmart Supercenter,Supercenter,34,1988,6/30/1988,2630.53,45134,1715775
2920,Orange Park,Florida,"Orange Park, Florida","1505 County Road 220, Orange Park, FL 32003",12019,Clay County,"Clay County, Florida",32003,S12019,Walmart Supercenter,Supercenter,21,2001,4/18/2001,2630.53,45134,1715775
3308,Middleburg,Florida,"Middleburg, Florida","1580 Branan Field Rd, Middleburg, FL 32068",12019,Clay County,"Clay County, Florida",32068,S12019,Walmart Supercenter,Supercenter,16,2006,11/8/2006,2630.53,45134,1715775
5820,Middleburg,Florida,"Middleburg, Florida","2570 County Road 220, Middleburg, FL 32068",12019,Clay County,"Clay County, Florida",32068,S12019,Neighborhood Market,Neighborhood Market,9,2013,6/12/2013,2630.53,45134,1715775
2608,Miles City,Montana,"Miles City, Montana","3205 Stower St, Miles City, MT 59301",30017,Custer County,"Custer County, Montana",59301,S30017,Walmart Supercenter,Supercenter,24,1998,1/26/1998,2630.93,4033,153292
1767,Shallotte,North Carolina,"Shallotte, North Carolina","4540 Main St. B 3079, Shallotte, NC 28470",37019,Brunswick County,"Brunswick County, North Carolina",28470,S37019,Walmart Supercenter,Supercenter,30,1992,5/5/1992,2631.02,28417,1080077
2772,Southport,North Carolina,"Southport, North Carolina","1675 N Howe St, Southport, NC 28461",37019,Brunswick County,"Brunswick County, North Carolina",28461,S37019,Walmart Supercenter,Supercenter,22,2000,1/26/2000,2631.02,28417,1080077
4273,Leland,North Carolina,"Leland, North Carolina","1112 New Pointe Blvd, Leland, NC 28451",37019,Brunswick County,"Brunswick County, North Carolina",28451,S37019,Walmart Supercenter,Supercenter,15,2007,3/14/2007,2631.02,28417,1080077
1966,Geneseo,New York,"Geneseo, New York","4235 Veteran Dr, Geneseo, NY 14454",36051,Livingston County,"Livingston County, New York",14454,S36051,Walmart Supercenter,Supercenter,29,1993,2/2/1993,2631.62,13634,518084
1425,Columbia City,Indiana,"Columbia City, Indiana","402 W Plaza Dr, Columbia City, IN 46725",18113,Noble County,"Noble County, Indiana",46725,S18113,Walmart Supercenter,Supercenter,32,1990,1/31/1990,2631.66,18025,684930
1474,Yuma,Arizona,"Yuma, Arizona","2900 S Pacific Ave, Yuma, AZ 85365",04027,Yuma County,"Yuma County, Arizona",85365,S04027,Walmart Supercenter,Supercenter,32,1990,12/31/1990,2632.27,46323,1759815
5342,Yuma,Arizona,"Yuma, Arizona","2501 S Avenue B, Yuma, AZ 85364",04027,Yuma County,"Yuma County, Arizona",85364,S04027,Walmart Supercenter,Supercenter,18,2004,11/3/2004,2632.27,46323,1759815
4325,Yuma,Arizona,"Yuma, Arizona","8151 E 32nd St, Yuma, AZ 85365",04027,Yuma County,"Yuma County, Arizona",85365,S04027,Walmart Supercenter,Supercenter,15,2007,4/18/2007,2632.27,46323,1759815
4337,San Luis,Arizona,"San Luis, Arizona","1613 North Main Street, San Luis, AZ 85349",04027,Yuma County,"Yuma County, Arizona",85349,S04027,Walmart Supercenter,Supercenter,14,2008,3/7/2008,2632.27,46323,1759815
7320,Yuma,Arizona,"Yuma, Arizona","2675 W. 8th Street, Yuma, AZ 85364",04027,Yuma County,"Yuma County, Arizona",85364,S04027,Neighborhood Market,Neighborhood Market,6,2016,1/27/2016,2632.27,46323,1759815
212,Norman,Oklahoma,"Norman, Oklahoma","333 N Interstate Dr, Norman, OK 73069",40027,Cleveland County,"Cleveland County, Oklahoma",73069,S40027,Walmart Supercenter,Supercenter,45,1977,11/1/1977,2632.58,76569,2908512
277,Moore,Oklahoma,"Moore, Oklahoma","501 Sw 19th St, Moore, OK 73160",40027,Cleveland County,"Cleveland County, Oklahoma",73160,S40027,Walmart Supercenter,Supercenter,42,1980,3/4/1980,2632.58,76569,2908512
743,Oklahoma City,Oklahoma,"Oklahoma City, Oklahoma","100 East I-240 Service Rd, Oklahoma City, OK 73149",40027,Cleveland County,"Cleveland County, Oklahoma",73149,S40027,Walmart Supercenter,Supercenter,38,1984,8/31/1984,2632.58,76569,2908512
2734,Norman,Oklahoma,"Norman, Oklahoma","601 12th Ave Ne, Norman, OK 73071",40027,Cleveland County,"Cleveland County, Oklahoma",73071,S40027,Walmart Supercenter,Supercenter,23,1999,6/16/1999,2632.58,76569,2908512
2393,Moore,Oklahoma,"Moore, Oklahoma","640 Se 4th St, Moore, OK 73160",40027,Cleveland County,"Cleveland County, Oklahoma",73160,S40027,Neighborhood Market,Neighborhood Market,22,2000,8/2/2000,2632.58,76569,2908512
2878,Oklahoma City,Oklahoma,"Oklahoma City, Oklahoma","911 Sw 104th St, Oklahoma City, OK 73139",40027,Cleveland County,"Cleveland County, Oklahoma",73139,S40027,Neighborhood Market,Neighborhood Market,22,2000,5/3/2000,2632.58,76569,2908512
5805,Norman,Oklahoma,"Norman, Oklahoma","3571 W. Rock Creek Road, Norman, OK 73069",40027,Cleveland County,"Cleveland County, Oklahoma",73069,S40027,Neighborhood Market,Neighborhood Market,9,2013,8/14/2013,2632.58,76569,2908512
4195,Choctaw,Oklahoma,"Choctaw, Oklahoma","14185 Mack Harrington Drive, Choctaw, OK 73020",40027,Cleveland County,"Cleveland County, Oklahoma",73020,S40027,Walmart Supercenter,Supercenter,8,2014,7/16/2014,2632.58,76569,2908512
3202,Oklahoma City,Oklahoma,"Oklahoma City, Oklahoma","4900 S. Sooner Rd, Oklahoma City, OK 73135",40027,Cleveland County,"Cleveland County, Oklahoma",73135,S40027,Neighborhood Market,Neighborhood Market,7,2015,1/28/2015,2632.58,76569,2908512
